;id;id_original;data_set_original;data_set;ano;data;region;soil.classes;textura;local;SRC;EPGS;X;id_original.1;coord_x;coord_y;geology;landuse_field;clay;silt;sand;top;bottom;DC;WCc;WCt;twi;lulc_mapbiomas;bio12c2;bio15c2;bio1c2;bio3c2;bio7c2;rKao;rGoe;rHem;Organics_1;Organics_2;Organics_3;Organics_4;Organics_5;Organics_6;Organics_7;Organics_8;Organics_9;Organics_10;Organics_11;Organics_12;Organics_13;Organics_14;Organics_15;Organics_16;Organics_17;Organics_18;Organics_19;Organics_20;Organics_21;Organics_22;Organics_23;Organics_24;Water_25;Water_26;Water_27;Water_28;Water_29;Hydroxyl_30;Hydroxyl_31;Hydroxyl_32
155;268;155;BD1;BD1;2013;17/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;155;-54.408386;-28.02675;AV;AA;62;30;8;0;5;3.43;2.67;3.18;9.198226929;Farming;1839;9.620285988;19.44166756;53.44036865;21.79999924;0.031247116;0.13233875;0.1940396;0.007410247;0.013313401;0.007515353;0.022537668;0.008767656;0.062172669;0.004472458;0.004375395;0.021544124;0.015201012;0.010541994;0.014240722;0.023857498;0.052233174;0.003727103;0.014396254;0.009493104;0.038219157;0.004375395;2.162205875;0.270091194;0.016102764;0.020952676;0.124472641;0.137736819;0.004593129;0.02594984;0.018234437;0.016966356;0.003636559;0.017497449;0.006414685
156;270;156;BD1;BD1;2013;17/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;156;-54.407751;-28.028628;AV;AA;63;27;10;0;5;3.2;2.9;2.86;9.224086761;Farming;1839;9.588459969;19.43333244;53.44036865;21.79999924;0.04247417;0.185587933;0.268748941;0.009699893;0.01573513;0.009473773;0.03200305;0.010730786;0.048499041;0.003341081;0.008664422;0.019971871;0.012741888;0.009488402;0.019245156;0.013554693;0.023117424;0.009127404;0.038057494;0.008005393;0.061923792;0.008664422;2.614384378;0.376349286;0.024855854;0.003938646;0.093868845;0.131748404;0.005406336;0.021112543;0.011556793;0.014977991;0.005225842;0.023105966;0.005451672
157;271;157;BD1;BD1;2013;17/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;157;-54.409328;-28.027883;AV;AA;71;20;9;0;5;3.66;3.13;3.31;9.219107628;Farming;1839;9.620285988;19.44166756;53.44036865;21.79999924;0.022864761;0.171867507;0.221248958;0.011484518;0.010451943;0.009838073;0.024435894;0.006476286;0.081644579;0.003012197;0.005521496;0.009335407;0.008977434;0.006614971;0.010191099;0.01427683;0.073691135;0.005334001;0.017354531;0.005983509;0.060036538;0.005521496;1.900620322;1.001834977;0.017438288;0.004339091;0.092234849;0.152793149;0.00425127;0.009385207;0.009194243;0.027132576;0.003357195;0.021722861;0.008232986
158;272;158;BD1;BD1;2013;17/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;158;-54.410342;-28.027438;AV;AA;50;31;19;0;5;3;2.03;2.65;9.263282776;Farming;1839;9.620285988;19.44166756;53.44036865;21.79999924;0.062889217;0.247455058;0.344651341;0.006508677;0.012571343;0.010318754;0.019674019;0.006439064;0.103762038;0.003489992;0.015642648;0.014196682;0.004595308;0.003386172;0.014898343;0.015965454;0.051532174;0.007010807;0.009694693;0.004565509;0.022088915;0.015642648;2.267947738;0.453804308;0.02773784;0.010077898;0.179879292;0.09184932;0.007246888;0.008548996;0.005841625;0.027611777;0.001704944;0.047200385;0.008531669
159;273;159;BD1;BD1;2013;17/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;159;-54.410848;-28.02792;AV;FS;65;22;13;0;5;2.85;2.32;2.56;9.326810837;Forest;1839;9.620285988;19.44166756;53.44036865;21.79999924;0.072204676;0.458856863;0.560382291;0.014293762;0.018150751;0.012782005;0.020857156;0.005160308;0.059861458;0.001103662;0.016564718;0.013616561;0.008169138;0.007186587;0.011988382;0.025453976;0.053007327;0.008218375;0.009869698;0.008315594;0.020286833;0.016564718;2.800708203;0.379279246;0.010767459;0.011051288;0.083532226;0.12948602;0.007299979;0.013029573;0.007529721;0.027333436;0.004003256;0.036178833;0.007856607
160;274;160;BD1;BD1;2013;17/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;160;-54.40902;-28.030154;AV;AA;60;30;10;0;5;3.19;2.73;3.13;9.350086212;Farming;1839;9.620285988;19.44166756;53.44036865;21.79999924;0.047081063;0.383905923;0.463847001;0.007038417;0.006219215;0.004417493;0.006015776;0.007060693;0.104048429;0.001701754;0.004707904;0.006687351;0.009987775;0.003403754;0.00918394;0.014895708;0.031617908;0.006302175;0.01609076;0.004325154;0.024248586;0.004707904;1.638958581;0.420151017;0.013562044;0.00482845;0.077703792;0.162881869;0.002982924;0.008920695;0.007381778;0.015563796;0.002686286;0.016609787;0.003407147
161;275;161;BD1;BD1;2013;17/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;161;-54.408911;-28.031173;AV;AA;59;28;13;0;5;4.07;3.02;3.72;9.457785606;Farming;1839;9.620285988;19.44166756;53.44036865;21.79999924;0.047883604;0.33183986;0.432627024;0.006521475;0.004349144;0.004547535;0.019110937;0.004029024;0.023758857;0.001414144;0.008592662;0.007118101;0.005225869;0.005554218;0.014383251;0.013525975;0.062351052;0.004743611;0.006623702;0.003141167;0.061762453;0.008592662;1.625717316;0.339736331;0.028905438;0.001669908;0.08950049;0.128843533;0.005594189;0.003050795;0.00572973;0.013776499;0.00378009;0.020918425;0.002266536
162;276;162;BD1;BD1;2013;17/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;162;-54.410898;-28.03065;AV;AA;54;33;13;0;5;6.23;4.93;6.85;9.487475395;Farming;1839;9.620285988;19.44166756;53.44036865;21.79999924;0.042336185;0.42209601;0.516995529;0.002522362;0.007430581;0.00496315;0.013041824;0.003403892;0.093241198;0.000937322;0.003305385;0.007035446;0.003861112;0.00478479;0.013935159;0.012901836;0.074988417;0.004029028;0.006237579;0.002547127;0.027445238;0.003305385;1.203845369;0.592519413;0.012623933;0.006001244;0.070234442;0.181713927;0.004814946;0.006706038;0.003623839;0.022401216;0.002605739;0.011197126;0.003208612
163;277;163;BD1;BD1;2013;17/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;163;-54.411264;-28.029707;AV;FS;56;32;12;0;5;3.33;2.7;2.89;9.394195557;Forest;1839;9.620285988;19.44166756;53.44036865;21.79999924;0.043885394;0.254094147;0.324548891;0.007160337;0.010723816;0.004807379;0.005623225;0.001856095;0.027013473;0.001575544;0.009033792;0.004620784;0.008591243;0.003549438;0.007240025;0.009998277;0.054943019;0.004122927;0.00905787;0.005110701;0.02688895;0.009033792;1.763895514;0.129383769;0.022457179;0.008898329;0.112922905;0.13063399;0.001782104;0.0232115;0.006757044;0.015756096;0.003167662;0.013110659;0.004297393
164;278;164;BD1;BD1;2013;17/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;164;-54.413041;-28.031292;AV;FS;64;28;8;0;5;3.81;3.16;3.27;9.557029724;Farming;1839;9.620285988;19.44166756;53.44036865;21.79999924;0.043406128;0.322525066;0.421772999;0.00463954;0.010069551;0.002609749;0.016851531;0.004545726;0.076531018;0.001662163;0.005102938;0.008025082;0.004876597;0.006663322;0.008316209;0.015101554;0.068951968;0.002619385;0.002569237;0.003603706;0.017929195;0.005102938;1.320584192;0.248444689;0.017874686;0.004044757;0.069289017;0.131343974;0.003059731;0.011943102;0.006898665;0.023367156;0.002604524;0.010565197;0.004151981
165;279;165;BD1;BD1;2013;17/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;165;-54.413433;-28.03208;AV;AA;53;32;15;0;5;3.71;3.25;3.41;9.567144394;Farming;1839;9.620285988;19.44166756;53.44036865;21.79999924;0.027896094;0.191499853;0.281741356;0.004819101;0.005735653;0.005917025;0.011468323;0.004564463;0.038883118;0.001063837;0.009939474;0.006000278;0.007632237;0.003858603;0.010414811;0.008134023;0.058922898;0.003008591;0.003840201;0.004324571;0.036877082;0.009939474;1.193183667;0.479795201;0.010159906;0.005442633;0.077229117;0.144011503;0.002736329;0.010624007;0.007687203;0.015916418;0.00110295;0.013174157;0.004455741
166;280;166;BD1;BD1;2013;17/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;166;-54.412911;-28.032647;AV;AA;55;32;13;0;5;6.7;4.52;4.91;9.594970703;Farming;1839;9.620285988;19.44166756;53.44036865;21.79999924;0.011009494;0.289728598;0.263344037;0.009118389;0.010074645;0.003638159;0.023993062;0.004778584;0.196492831;0.00567045;0.004517831;0.005549077;0.004693948;0.003876704;0.007847948;0.016019039;0.101974022;0.00478605;0.010921954;0.002985074;0.056075036;0.004517831;2.00360576;0.822006745;0.017640499;0.013170639;0.100682645;0.175623261;0.008695175;0.003763052;0.00645819;0.019570048;0.002800281;0.0143075;0.004793776
167;281;167;BD1;BD1;2013;18/09/2013;R1;GX;argilosa;girua;wgs84;EPSG:4326;NA;167;-54.413072;-28.033918;AV;AA;49;36;15;0;5;4.54;3.48;4.01;9.611537933;Farming;1832;9.613685608;19.53333282;53.36391449;21.79999924;0.01274868;0.197327789;0.174998674;0.013827277;0.007574454;0.010280186;0.019886274;0.008561099;0.147478709;0.002414087;0.010731616;0.016384243;0.012098465;0.009592099;0.016155079;0.021711832;0.050660406;0.004061348;0.028968939;0.004386184;0.035044216;0.010731616;2.164055546;0.937904373;0.016540594;0.021447551;0.236128488;0.138909884;0.008265665;0.004886986;0.009807785;0.028838633;0.002807803;0.029899225;0.006919412
168;282;168;BD1;BD1;2013;18/09/2013;R1;GX;média;girua;wgs84;EPSG:4326;NA;168;-54.412799;-28.036456;AV;AA;34;50;16;0;5;3.57;2.96;2.83;9.665503502;Farming;1832;9.613685608;19.53333282;53.36391449;21.79999924;0.005635095;0.0102839;0.0036435;0.005520842;0.001802963;0.004733776;0.004769519;0.003174863;0.068541691;0.001034281;0.006210751;0.006049896;0.005175786;0.007442027;0.004812321;0.00796135;0.031279285;0.005251958;0.001946259;0.003991348;0.039967339;0.006210751;0.895962577;0.321622629;0.018671515;0.005983848;0.044610227;0.082383715;0.003587049;0.004596314;0.004532745;0.017213596;0.003873417;0.010049853;0.005247363
169;283;169;BD1;BD1;2013;18/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;169;-54.414187;-28.035859;AV;AA;49;36;15;0;5;2.47;2.49;1.99;9.572331429;Farming;1832;9.613685608;19.53333282;53.36391449;21.79999924;0.051088832;0.576503993;0.707838026;0.006489289;0.017350135;0.007240901;0.022421585;0.005356998;0.096582566;0.003511724;0.011068056;0.01256729;0.011592599;0.008528882;0.018606809;0.030161437;0.063198632;0.004124657;0.007507854;0.005248231;0.063155431;0.011068056;2.73008777;0.325629477;0.041246038;0.016278199;0.140024319;0.126940632;0.004741727;0.015879064;0.007469418;0.021676239;0.004174281;0.017947838;0.00794784
170;284;170;BD1;BD1;2013;18/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;170;-54.415326;-28.036428;AV;AA;62;32;6;0;5;2.52;2.15;2.08;9.561240196;Forest;1832;9.613685608;19.53333282;53.36391449;21.79999924;0.032048317;0.341091954;0.400345654;0.011130934;0.005461245;0.009742878;0.012186135;0.010218753;0.106103315;0.003578812;0.018394707;0.011428103;0.006192378;0.005721153;0.018327698;0.019235445;0.079401529;0.007626783;0.030708898;0.008038183;0.046495346;0.018394707;1.817192487;1.159911542;0.006138635;0.007045758;0.151779834;0.106696001;0.006423645;0.017797151;0.003893179;0.02071758;0.002434807;0.019201858;0.00599062
171;285;171;BD1;BD1;2013;18/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;171;-54.41485;-28.036883;AV;FS;59;32;9;0;5;2.74;2.61;2.43;9.586375237;Forest;1832;9.613685608;19.53333282;53.36391449;21.79999924;0.033555419;0.182286474;0.274777466;0.007554203;0.007834333;0.009116967;0.023917345;0.010198129;0.035425663;0.004905654;0.007776112;0.011738877;0.007574361;0.010255141;0.01315844;0.02467833;0.019137366;0.010044195;0.017965719;0.00521075;0.023584739;0.007776112;2.201114701;0.508819764;0.013903843;0.002038566;0.225681748;0.104836194;0.009665511;0.019204526;0.007744394;0.019969426;0.002995441;0.02807053;0.003697161
172;286;172;BD1;BD1;2013;18/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;172;-54.412986;-28.039638;AV;AA;68;22;10;0;5;2.92;2.49;2.41;9.811073303;Farming;1832;9.613685608;19.53333282;53.36391449;21.79999924;0.042466586;0.254122577;0.353622599;0.003243989;0.006889438;0.00851891;0.016221367;0.002585428;0.058583895;0.002979945;0.008183126;0.01268991;0.007191806;0.007793613;0.013940299;0.014962223;0.023870011;0.002516222;0.021032896;0.005318246;0.02427013;0.008183126;1.839415576;0.234103733;0.010947545;0.011831321;0.104380716;0.169913491;0.003870993;0.017426219;0.007993898;0.026406271;0.002085472;0.02486403;0.004063768
173;287;173;BD1;BD1;2013;18/09/2013;R1;GX;muito argilosa;girua;wgs84;EPSG:4326;NA;173;-54.414527;-28.039445;AV;AA;62;29;9;0;5;3.17;3.19;2.86;9.657924652;Farming;1832;9.613685608;19.53333282;53.36391449;21.79999924;0.040653503;0.476837727;0.56100999;0.002883257;0.007743425;0.00611551;0.006616778;0.008001203;0.134853946;0.002509326;0.007063777;0.008988457;0.008418966;0.004057969;0.012693716;0.014391049;0.033144432;0.001791926;0.017163088;0.00396622;0.018689009;0.007063777;1.300148105;1.274757202;0.009991562;0.007316006;0.076473108;0.108511971;0.002056013;0.009251119;0.008181679;0.013695551;0.0021954;0.014311089;0.004614956
174;288;174;BD1;BD1;2013;18/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;174;-54.415611;-28.04036;AV;AA;55;35;10;0;5;4.13;4.23;3.65;9.66609478;Farming;1832;9.613685608;19.53333282;53.36391449;21.79999924;0.017150955;0.20129283;0.234199545;0.004975737;0.018312112;0.011098712;0.009898135;0.006203605;0.071987143;0.006410752;0.012531214;0.00592261;0.012426542;0.006870478;0.010326222;0.02760711;0.076744392;0.007020458;0.016091169;0.010871763;0.047356933;0.012531214;2.071596371;1.481338061;0.018232659;0.028100155;0.115564178;0.116846354;0.006017877;0.00504818;0.009845566;0.019177833;0.004572065;0.015633394;0.005931584
175;289;175;BD1;BD1;2013;18/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;175;-54.416567;-28.04155;AV;HE;59;29;12;0;5;3.24;2.96;2.57;9.795290947;Grassland;1832;9.613685608;19.53333282;53.36391449;21.79999924;0.041325339;0.19856221;0.251394129;0.004961628;0.013252977;0.009951253;0.026942181;0.007300306;0.118235514;0.003102789;0.008883421;0.015816249;0.011051491;0.009020344;0.014431907;0.009669865;0.084379627;0.006398234;0.008482978;0.004911879;0.018511022;0.008883421;1.755605037;0.674791984;0.022129494;0.006505668;0.148134831;0.096894859;0.009109182;0.010419378;0.009420888;0.01659635;0.00268538;0.019045944;0.003940933
176;290;176;BD1;BD1;2013;18/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;176;-54.416792;-28.042348;AV;HE;55;34;11;0;5;2.7;2.38;2.69;9.831132889;Grassland;1834;9.621253967;19.63750076;53.32568741;21.79999924;0.028656659;0.159477649;0.218396143;0.008383304;0.01641741;0.007263134;0.023053528;0.008947547;0.044535842;0.003650727;0.010767856;0.016771409;0.007737543;0.009021989;0.014037802;0.014912267;0.066655322;0.004630211;0.019475308;0.005870917;0.050044899;0.010767856;1.637292871;1.140574441;0.022560742;0.002700949;0.117121048;0.141263731;0.008366916;0.003095924;0.008157859;0.01608019;0.002567354;0.021861823;0.005563176
